transaction_id,category,merchant_name,payment_method,city,device_type,ip_address,location_lat,location_lng
019ce3f9-b223-4f0f-80da-29a9991ba8a9,Allowance,Parent Support,Credit Card,Mumbai,Web,192.168.1.243,19.076,72.8777
70e2097d-a521-4b39-a135-c9632c47e8b1,Transport,Uber,Wallet,Mumbai,Web,192.168.1.116,19.076,72.8777
dd54ceab-9da1-472c-b7b4-2efd473697bc,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.99,19.076,72.8777
ccb08328-3bb0-457b-b422-0a8c4cb43109,Subscription,Netflix India,Wallet,Mumbai,iOS,192.168.1.71,19.076,72.8777
52f0545d-b25c-4a50-a111-42a1cc472269,Utilities,Airtel Broadband,Wallet,Mumbai,iOS,192.168.1.13,19.076,72.8777
f6865c33-ba7c-41cf-b723-431c50b591e7,Shopping,Amazon Shopping,Wallet,Mumbai,iOS,192.168.1.171,19.076,72.8777
423da42e-2a93-41f7-84d8-e43774bcd746,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.145,19.076,72.8777
4b74af0f-33d1-4c69-ad9f-a9c4b54a079f,Transport,Uber Business Ride,Wallet,Mumbai,Android,192.168.1.61,19.076,72.8777
41ac590a-6daa-4d5f-9db2-836840c3c65a,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.79,19.076,72.8777
20210746-5a33-4811-b6d9-5d790d2f26ff,Freelance Income,Upwork Global Escrow,Credit Card,Mumbai,Web,192.168.1.118,19.076,72.8777
94406e71-2c23-417a-a860-f77cbc8395c3,Food & Dining,Starbucks,Wallet,Mumbai,iOS,192.168.1.194,19.076,72.8777
91207b46-ab52-45d1-90c8-4962963c6323,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.126,19.076,72.8777
9cd2f923-60c5-4eb0-b9d9-1c6191bc71ae,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.101,19.076,72.8777
ec7a70be-1ba6-4a5f-babb-8b8d6c9c6ad1,P2P Transfer,Rohan Sharma,Wallet,Mumbai,Android,192.168.1.127,19.076,72.8777
2a6713ca-412d-4160-b7f6-fdff99f4b844,Transport,Uber,Wallet,Mumbai,Android,192.168.1.135,19.076,72.8777
022690d2-a274-4684-b9cb-211a8aa584b8,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.120,19.076,72.8777
e27a8cc7-c87b-452c-ad8b-c6530a60c9bd,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.44,19.076,72.8777
1293fa13-47d4-4aba-b9b4-fa4878a8a168,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.83,19.076,72.8777
3dd32b55-ac99-45a7-9bf5-acc4f3cfac44,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.245,19.076,72.8777
322c1fe8-7f18-4d1f-9802-cb567cce5314,P2P Transfer,Aarav Mehta,Wallet,Mumbai,Android,192.168.1.59,19.076,72.8777
ec750d04-df4b-41c2-8d18-c4b77ec735d5,Business Services,WeWork Office Space,Wallet,Mumbai,Web,192.168.1.113,19.076,72.8777
9801d516-9747-4067-8c51-1be315f042c1,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.138,19.076,72.8777
b8e05ccb-52d5-4706-b1b0-1990aa1a1f3e,Food & Dining,Starbucks,Wallet,Mumbai,Android,192.168.1.190,19.076,72.8777
68be2708-9caf-4dca-824f-c5a29f694063,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.137,19.076,72.8777
0aca2013-25b5-482e-b2a5-2d0dadf756c8,Shopping,Amazon Office Supplies,Wallet,Mumbai,iOS,192.168.1.145,19.076,72.8777
35953ece-edd4-4248-a30c-e765a211e642,Travel & Lodging,MakeMyTrip Flight Booking,Wallet,Mumbai,Web,192.168.1.62,19.076,72.8777
2bb1104b-4e98-4583-a9f7-f4f26999a43a,P2P Transfer,Rohan Sharma,Wallet,Mumbai,iOS,192.168.1.41,19.076,72.8777
97a9f387-9d53-4a0a-9024-c924db98e3d1,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.45,19.076,72.8777
559f9add-3967-4800-af57-e14f1567606f,Cashback,Wallet Promo,Credit Card,Mumbai,iOS,192.168.1.246,19.076,72.8777
45f4e10a-0f18-44e0-8cec-99c26c155bb5,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.47,19.076,72.8777
3935e0c8-29da-4ac0-825c-2cfccb35d9c8,Groceries,BigBasket,Wallet,Mumbai,Web,192.168.1.129,19.076,72.8777
874ecd3f-ed20-454b-b674-49a9e78b4dce,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.153,19.076,72.8777
8e1cf286-5963-4c54-9d28-2521b83a969a,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Android,192.168.1.250,19.076,72.8777
81d7cc49-9350-4d38-88f1-9cd5ef2611eb,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.134,19.076,72.8777
cb57e52d-f845-432b-840f-6172f448f092,Business Expense,Inventory Supplier Co,Wallet,Mumbai,Web,192.168.1.229,19.076,72.8777
9ce2d46f-52de-464c-9c82-b1176beb2ad7,Food & Dining,Local Cafe/Restaurant,Wallet,Hyderabad,Android,192.168.1.219,19.076,72.8777
9b6738e2-5e39-4c7e-853d-a8eb18b369e2,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.130,19.076,72.8777
b0724429-2057-424c-bd86-9b0d4133d8b5,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.34,19.076,72.8777
ccedccf8-ddae-4966-aa59-9cd3ba111c55,Subscription,AWS Services Cloud,Wallet,Mumbai,Web,192.168.1.135,19.076,72.8777
62b26fc3-84a3-4d38-9273-077505353837,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.154,19.076,72.8777
441e7bf2-6050-49db-81bc-80befffe7ae5,Allowance,Parent Support,UPI,Mumbai,iOS,192.168.1.167,19.076,72.8777
eebd57bb-a1a3-4685-ad3f-076e1505e797,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.210,19.076,72.8777
cab147ac-72de-48f7-8f07-630c28b3c265,Allowance,Parent Support,Debit Card,Mumbai,Android,192.168.1.232,19.076,72.8777
8408f6f9-db94-4ce9-bb14-2c0863050bde,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.185,19.076,72.8777
1af560ec-8079-49fa-8fd2-7cc2f28fe8d5,Food & Dining,Starbucks,Wallet,Mumbai,iOS,192.168.1.68,19.076,72.8777
a1fe5879-96dc-4e25-a050-4f322bb62010,Shopping,Amazon Shopping,Wallet,Mumbai,Web,192.168.1.113,19.076,72.8777
7fe4044e-fc5e-48df-a373-748c7c1aaf46,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.67,19.076,72.8777
e003e0c7-c451-4f89-9088-cddba6097ac7,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.99,19.076,72.8777
86c2f8f4-805c-4ebe-a7cf-c5054a114a08,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.84,19.076,72.8777
ab8a8c9f-6540-4fc9-9bdf-37d0f5e0996f,Transport,Uber Business Ride,Wallet,Mumbai,Android,192.168.1.135,19.076,72.8777
ff1d0309-a829-40b5-94d3-51bf70078cf9,Food & Dining,Local Cafe/Restaurant,Wallet,Hyderabad,Web,192.168.1.249,19.076,72.8777
409f42f6-0475-419d-a744-810df1458c51,Freelance Income,Upwork Global Escrow,Credit Card,Mumbai,Web,192.168.1.22,19.076,72.8777
4d802815-281b-442e-b313-ae7d522a13a6,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.17,19.076,72.8777
1009d2e2-6a01-4376-8495-44b8a11039c7,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.237,19.076,72.8777
a6718114-ceb0-471e-8fc5-4e9d38a7a62f,Shopping,Amazon Office Supplies,Wallet,Mumbai,Web,192.168.1.62,19.076,72.8777
c424004d-86df-4311-8f03-fe63a5a65926,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.74,19.076,72.8777
3c657892-ec47-4a8b-89cb-313071b59802,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.185,19.076,72.8777
e8c435cd-b0e8-49be-89f1-eb812f6a9ddf,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.145,19.076,72.8777
6a21026a-2f03-4738-b26f-8610288adb22,Food & Dining,Starbucks Business Meetup,Wallet,Mumbai,iOS,192.168.1.237,19.076,72.8777
f1a3984e-4392-4fac-853b-4bac04dd1cb3,Shopping,Amazon Shopping,Wallet,Mumbai,iOS,192.168.1.87,19.076,72.8777
0b6bb714-959c-4792-b710-43d729afa674,Cashback,Wallet Promo,Debit Card,Mumbai,Android,192.168.1.55,19.076,72.8777
898e86e3-8df7-4584-b96f-c8d4564a471a,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.47,19.076,72.8777
dbc1a2b2-d852-4d54-bed4-73212952f6c1,Shopping,Amazon Office Supplies,Wallet,Mumbai,Android,192.168.1.162,19.076,72.8777
2719f131-7436-4731-b373-43d95cb09cef,Food & Dining,Local Cafe/Restaurant,Wallet,Hyderabad,iOS,192.168.1.31,19.076,72.8777
c92f74a9-103e-43b2-a0da-316ac26e3a1b,Groceries,BigBasket,Wallet,Mumbai,Android,192.168.1.79,19.076,72.8777
5dfaaef6-41c9-4f81-8569-1589283e2bb2,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Android,192.168.1.93,19.076,72.8777
55eefd38-c703-45dd-8b20-91556b7d8040,Transport,Uber Business Ride,Wallet,Mumbai,iOS,192.168.1.112,19.076,72.8777
bdb09dab-d60e-4856-8e6e-1c216d653962,Food & Dining,Local Cafe/Restaurant,Wallet,Hyderabad,iOS,192.168.1.42,19.076,72.8777
12a69af7-0221-43b4-8e5a-28a2e4cbd552,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.195,19.076,72.8777
6013cd19-63ed-4bd8-827d-fb866adbb6ce,P2P Transfer,Aarav Mehta,Wallet,Mumbai,iOS,192.168.1.161,19.076,72.8777
7ef98731-a63c-4477-8cd9-f1dceda9666b,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.157,19.076,72.8777
86175f12-fab2-449b-bb25-6e414f25bbad,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Android,192.168.1.143,19.076,72.8777
e12b9469-6443-45ac-8c6c-ac0c97a7f794,Transport,Uber Business Ride,Wallet,Mumbai,Web,192.168.1.117,19.076,72.8777
f59f2943-c4ce-4c79-9a7d-3e5d3492557c,Transport,Uber Outstation,Wallet,Hyderabad,iOS,192.168.1.232,19.076,72.8777
06bdc718-b0aa-42d6-9933-597786df6772,Allowance,Parent Support,UPI,Mumbai,iOS,192.168.1.193,19.076,72.8777
1867187a-3b39-4938-9786-c481207a5c12,P2P Transfer,Rohan Sharma,Wallet,Mumbai,Web,192.168.1.127,19.076,72.8777
ee5f2518-3ffc-425e-9184-c6712e3c72ca,Allowance,Parent Support,Debit Card,Mumbai,iOS,192.168.1.172,19.076,72.8777
41f3e909-9769-44de-9fbe-1eeabfc3ff38,Transport,Uber,Wallet,Mumbai,Web,192.168.1.106,19.076,72.8777
e6f1c994-0001-4f94-9bda-668b29bea68d,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.68,19.076,72.8777
3a55b65a-f6ae-4230-8797-0f89069bbc94,Food & Dining,Local Cafe/Restaurant,Wallet,Hyderabad,Android,192.168.1.128,19.076,72.8777
5144a841-c315-4ba2-a274-bb5a0f9d6b19,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.147,19.076,72.8777
94a38aba-7219-4de6-9b0d-7f1c2efa023e,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.32,19.076,72.8777
a0574a69-e68f-44d4-9e64-9ff634719407,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Android,192.168.1.92,19.076,72.8777
1b3f77b0-88be-4219-adc4-046fa2528d1c,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Android,192.168.1.116,19.076,72.8777
b4719621-eeca-4fb8-a123-d34242acf5b2,Business Expense,Inventory Supplier Co,Wallet,Mumbai,Web,192.168.1.148,19.076,72.8777
73a2749b-a005-43bf-86d8-60f3e25dec42,Shopping,Amazon Office Supplies,Wallet,Mumbai,Web,192.168.1.111,19.076,72.8777
fe311074-6c07-4e5f-8e16-e037760fefe4,Transport,Uber,Wallet,Mumbai,Android,192.168.1.234,19.076,72.8777
5b80957d-dc8d-431d-9cdd-2d37e9f382e9,Freelance Income,Upwork Global Escrow,Credit Card,Mumbai,iOS,192.168.1.77,19.076,72.8777
bd5d7cb3-3773-4701-af34-a8b4cecc5e44,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.207,19.076,72.8777
2317bfab-ca4e-4422-833b-6e63da4eca65,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.52,19.076,72.8777
0dceade4-abd2-4c5b-b9e7-8aea7a3e488c,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Android,192.168.1.52,19.076,72.8777
49b88ba1-54e9-4159-a8ee-76b42ba51901,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.120,19.076,72.8777
4fe529df-6822-4ab9-b639-4d1b3f490255,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.115,19.076,72.8777
bb52d036-0aa6-4352-845c-af02daa64efc,Food & Dining,Starbucks,Wallet,Mumbai,Android,192.168.1.80,19.076,72.8777
92e15101-1294-44fd-aaf0-d87f3e66a8a2,Shopping,Amazon Shopping,Wallet,Mumbai,Web,192.168.1.144,19.076,72.8777
c6d06a05-422a-4961-9411-3e43f22819f7,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.128,19.076,72.8777
2d8b0cc5-5546-47ac-ba0f-3f8bf2c44e1a,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Android,192.168.1.75,19.076,72.8777
b33e7385-f01d-445b-8ebb-42779ac9cdb0,Shopping,Amazon Shopping,Wallet,Mumbai,Android,192.168.1.111,19.076,72.8777
6cdc92d3-de0f-4fdc-8abf-99809e94257b,Shopping,Amazon Office Supplies,Wallet,Mumbai,Android,192.168.1.221,19.076,72.8777
bb52dd36-1914-4bdd-a500-ef6a6434eb47,P2P Transfer,Rohan Sharma,Wallet,Mumbai,Web,192.168.1.28,19.076,72.8777
065faab0-49bc-47a3-8c2e-6e3a9334fef6,Groceries,BigBasket,Wallet,Mumbai,Android,192.168.1.213,19.076,72.8777
f5593eaf-80fc-46be-bd1e-266f1985a02b,Groceries,BigBasket,Wallet,Mumbai,Android,192.168.1.177,19.076,72.8777
50cf7fc6-177e-47c9-b32a-bc72a9843c61,Shopping,Amazon Shopping,Wallet,Mumbai,Web,192.168.1.138,19.076,72.8777
1f761c66-00fe-4b91-8591-97c07b6b1e7d,Shopping,Amazon,Wallet,Mumbai,Android,192.168.1.221,19.076,72.8777
cdcd4128-ca23-463a-85ab-8b948bbf66e7,Cashback,Wallet Promo,Debit Card,Mumbai,Android,192.168.1.155,19.076,72.8777
412336df-83ce-4e78-b7ae-8a372324e161,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.117,19.076,72.8777
0242c19a-f7ce-4d45-9460-c636521d0dcc,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.93,19.076,72.8777
84240247-ae49-43ff-bdb8-1721bfc77b6d,Travel & Lodging,MakeMyTrip Flight Booking,Wallet,Mumbai,Android,192.168.1.182,19.076,72.8777
5271031c-5f87-4951-b7c4-96df1e9fe12c,Allowance,Parent Support,Debit Card,Mumbai,iOS,192.168.1.60,19.076,72.8777
2b07eb86-144f-4775-bfbe-8144cbd5c221,P2P Transfer,Rohan Sharma,Wallet,Mumbai,Android,192.168.1.91,19.076,72.8777
e7664d67-7f3c-4c5a-ac77-00b304f6a9ae,Allowance,Parent Support,Credit Card,Mumbai,Web,192.168.1.49,19.076,72.8777
b0c30e0e-4b16-4769-97c2-b1a07061fd88,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.219,19.076,72.8777
1fdc1184-279b-4c52-9d46-0920d5dc83bc,Food & Dining,Starbucks,Wallet,Mumbai,Web,192.168.1.203,19.076,72.8777
955d242b-adb7-4d22-8493-40071d752555,Salary,HDFC Corporate Payroll,UPI,Mumbai,Web,192.168.1.89,19.076,72.8777
a1b31c3c-c837-4acf-9054-03d2a32e8000,Salary,Remote Tech Corp,Credit Card,Mumbai,iOS,192.168.1.165,19.076,72.8777
bb81e94e-8c94-4b4c-983b-2049f6d7cb6d,Food & Dining,Local Cafe/Restaurant,Wallet,Goa,Android,192.168.1.215,19.076,72.8777
fc7e9244-21df-4517-bc51-a5838e702d38,Shopping,Amazon,Wallet,Mumbai,Android,192.168.1.247,19.076,72.8777
ce230c88-939c-42a1-8bea-0f7da7306497,Cashback,Wallet Promo,Debit Card,Mumbai,Web,192.168.1.45,19.076,72.8777
cb5f5fc0-d23b-4459-bb4b-ddca64e624c8,Food & Dining,Starbucks,Wallet,Mumbai,iOS,192.168.1.72,19.076,72.8777
a1f6711a-e18c-44d4-9cc4-ea795af0d2e2,Transport,Uber,Wallet,Mumbai,Android,192.168.1.130,19.076,72.8777
8956f695-3790-4f08-9039-fbfe86a92d9b,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Android,192.168.1.65,19.076,72.8777
6c45b7b5-a28b-4e73-bf79-d8657ad92d5f,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.18,19.076,72.8777
8ee4ba1e-f76f-4105-af32-a9312ae5a26f,Rent,Commercial Office Rent,Wallet,Mumbai,Web,192.168.1.43,19.076,72.8777
2482709c-e413-4157-8ad0-d3fb73ac28d9,Food & Dining,Starbucks Business Meetup,Wallet,Mumbai,Web,192.168.1.210,19.076,72.8777
24bcb3ae-34ff-481f-a832-44f3cf3340a3,Travel & Lodging,Airbnb Lodging,Wallet,Goa,iOS,192.168.1.143,19.076,72.8777
25efdcdf-702e-4adf-a80e-af40b2ff9058,Transport,Uber,Wallet,Mumbai,Web,192.168.1.180,19.076,72.8777
3c4fa8dd-36b3-4e7b-81dc-a68c7a5020d4,Rent,Amit Kumar (Landlord),Wallet,Mumbai,iOS,192.168.1.82,19.076,72.8777
58233560-3488-427a-a2ec-ec697a75d165,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Web,192.168.1.215,19.076,72.8777
b3367203-6149-4482-a769-b1385a1939a0,Business Revenue,Merchant POS Settlement,UPI,Mumbai,iOS,192.168.1.168,19.076,72.8777
a6f04c11-12b8-4e08-994d-259a757123b7,Shopping,Amazon Office Supplies,Wallet,Mumbai,Web,192.168.1.24,19.076,72.8777
64d5ba06-d741-4e7f-b9c4-5d1075eb46ce,Food & Dining,Local Cafe/Restaurant,Wallet,Goa,Android,192.168.1.85,19.076,72.8777
b935cc13-1313-46ec-97d9-a081feb015b3,Cashback,Wallet Promo,UPI,Goa,Web,192.168.1.54,19.076,72.8777
48c14355-583d-4f67-b36c-8fa48e4e050f,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.203,19.076,72.8777
2d3a42bc-9212-44b2-a388-7e5ca058798b,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,Android,192.168.1.243,19.076,72.8777
14296769-3331-40c7-b245-d56ad75902fb,Transport,Uber Business Ride,Wallet,Mumbai,iOS,192.168.1.229,19.076,72.8777
9837abeb-e3df-444c-b0db-7ba7c2724fc4,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.241,19.076,72.8777
07d41dc1-77da-470b-902d-6d83f1071fb3,Food & Dining,Starbucks,Wallet,Mumbai,Web,192.168.1.174,19.076,72.8777
601ad543-e6e0-4113-9e06-311f491d0876,Utilities,Adani Power,Wallet,Mumbai,Web,192.168.1.76,19.076,72.8777
b3ae5283-3e05-4598-b81d-aadbebbb1d99,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.186,19.076,72.8777
9d0cf01c-c05f-4ac9-b037-566f4258acf4,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.23,19.076,72.8777
5f0b5dc6-72d1-4686-8d81-2fd5dcfe91a6,Business Expense,Inventory Supplier Co,Wallet,Mumbai,Android,192.168.1.140,19.076,72.8777
92959785-a9df-4e1b-8c4c-dff881a3f151,Food & Dining,Local Cafe/Restaurant,Wallet,Goa,Web,192.168.1.232,19.076,72.8777
eb50137e-bc63-42d3-acae-04a9d3ef64ed,Cashback,Wallet Promo,Credit Card,Goa,Android,192.168.1.95,19.076,72.8777
be193e18-8b9b-4d45-9513-48176333bf00,Food & Dining,Zomato,Wallet,Mumbai,iOS,192.168.1.235,19.076,72.8777
419011be-c867-48b5-885f-a0a882c105f5,Food & Dining,Starbucks,Wallet,Mumbai,Android,192.168.1.22,19.076,72.8777
3a82a024-7bde-4f73-af27-ef26695c6158,Groceries,BigBasket,Wallet,Mumbai,Android,192.168.1.51,19.076,72.8777
0c9bd55d-f1be-480a-9a13-b03846fad8b7,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.38,19.076,72.8777
74b7a4a7-f98a-460f-a265-812dfedb9cd2,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Web,192.168.1.142,19.076,72.8777
b44c770e-448b-4a12-a7d3-372f832f9c58,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.250,19.076,72.8777
ce739f9f-7eb9-4961-97c1-d2f700e7a687,Shopping,Amazon Office Supplies,Wallet,Mumbai,Web,192.168.1.241,19.076,72.8777
d54b078e-d2b3-411d-866a-dc52a9e9eecd,Transport,Uber Outstation,Wallet,Goa,iOS,192.168.1.232,19.076,72.8777
295763c9-7d68-41fe-9988-3df7c576ec42,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.53,19.076,72.8777
5b12f0fa-a99a-49b0-8557-aa0ee103d738,Cashback,Wallet Promo,Debit Card,Mumbai,iOS,192.168.1.170,19.076,72.8777
3673e979-c72a-44ad-9321-30f7b5061f19,Shopping,Amazon Shopping,Wallet,Mumbai,Android,192.168.1.74,19.076,72.8777
d01877f1-dc5d-4b77-933d-58737a481b3c,Business Expense,Staff Salary - Ravi Verma,Wallet,Mumbai,iOS,192.168.1.79,19.076,72.8777
ce6a0c94-54d0-4d8c-81b8-a04be91fb520,Food & Dining,Starbucks Business Meetup,Wallet,Mumbai,Android,192.168.1.22,19.076,72.8777
e10e5b48-5412-4410-99ab-a1e172fe40be,Food & Dining,Local Cafe/Restaurant,Wallet,Goa,iOS,192.168.1.212,19.076,72.8777
883cc3e3-6f7e-4971-b765-32af8ff23915,Allowance,Parent Support,UPI,Mumbai,Android,192.168.1.220,19.076,72.8777
4f2bc55b-2ce1-4f46-a4c4-f6316ef01e22,Transport,Uber,Wallet,Mumbai,iOS,192.168.1.41,19.076,72.8777
89a52f2f-2ee9-4a4d-8611-6abab4fe9fcf,Allowance,Parent Support,Debit Card,Mumbai,Web,192.168.1.136,19.076,72.8777
a5fbaf38-3c47-4720-8522-b6a5c6ded028,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.154,19.076,72.8777
4efffdea-d28b-4978-993e-376e603cd4cf,Transport,Uber,Wallet,Mumbai,Android,192.168.1.44,19.076,72.8777
d60ab16d-55da-4f85-8adb-486188930b96,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Android,192.168.1.111,19.076,72.8777
7c32ec29-1794-409b-ac82-0c118a53ed0b,Transport,Uber,Wallet,Mumbai,Web,192.168.1.99,19.076,72.8777
b5b8bf65-ad3b-4a43-8286-5f2943901b81,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.226,19.076,72.8777
36c5e37c-55d2-48e6-8fff-9f318d0550a5,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.209,19.076,72.8777
189468d1-cb77-476c-88df-f585105928fe,Shopping,Amazon,Wallet,Mumbai,iOS,192.168.1.113,19.076,72.8777
a9ad6738-1097-40ee-80a2-74e4b7e7b37f,Food & Dining,Starbucks,Wallet,Mumbai,Android,192.168.1.60,19.076,72.8777
402228e6-8607-455f-b6e1-a50e80c13e05,Subscription,Netflix India,Wallet,Mumbai,iOS,192.168.1.66,19.076,72.8777
efff4a33-b94f-4496-81cc-929f7afb0e50,Utilities,Airtel Broadband,Wallet,Mumbai,Android,192.168.1.122,19.076,72.8777
cfc1aa36-34d5-4731-b0ca-6cd6efb74ca9,Shopping,Amazon Shopping,Wallet,Mumbai,iOS,192.168.1.161,19.076,72.8777
2120a10b-5c42-4684-a627-e5157ecc19c4,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.156,19.076,72.8777
1536bc03-f31f-45dd-a819-86977f2619b2,Shopping,Amazon Office Supplies,Wallet,Mumbai,Android,192.168.1.127,19.076,72.8777
93f1d54f-e973-4a7d-9e89-ca018d55c72e,Food & Dining,Local Cafe/Restaurant,Wallet,Goa,Android,192.168.1.20,19.076,72.8777
9643ab1e-47bd-4feb-8146-c12ad23e226c,Utilities,Airtel Telecom,Wallet,Mumbai,Web,192.168.1.158,19.076,72.8777
6b4c67e3-b7d1-40f5-8233-67b0d2ed2b11,Groceries,BigBasket,Wallet,Mumbai,Web,192.168.1.249,19.076,72.8777
cde9bb55-375b-43b8-9631-fea166379b78,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,iOS,192.168.1.141,19.076,72.8777
50e6fa16-bbe5-45e5-8da9-64b3c87de6e6,Transport,Uber Outstation,Wallet,Goa,iOS,192.168.1.130,19.076,72.8777
f6348bf1-da35-4a5a-944e-0f773910d83c,Cashback,Wallet Promo,Credit Card,Goa,Web,192.168.1.36,19.076,72.8777
348e3248-255d-42f1-a290-2379878b6955,Food & Dining,Zomato,Wallet,Mumbai,Android,192.168.1.200,19.076,72.8777
17fe9df4-42c5-4592-a8af-997a0d913898,Transport,Uber,Wallet,Mumbai,Android,192.168.1.119,19.076,72.8777
51ae9709-9f9b-4c42-84b3-227188e51fe0,Food & Dining,Starbucks,Wallet,Mumbai,iOS,192.168.1.59,19.076,72.8777
520df7b5-8eeb-400b-95aa-2ceeaf41c144,Transport,Uber,Wallet,Mumbai,Web,192.168.1.28,19.076,72.8777
f52e9121-2d9c-4cb3-a419-2e6a113c69ce,Business Revenue,Merchant POS Settlement,Credit Card,Mumbai,Android,192.168.1.13,19.076,72.8777
309556d0-03a0-493a-9e55-e3247811c858,Business Revenue,Merchant POS Settlement,UPI,Mumbai,Web,192.168.1.112,19.076,72.8777
2ddb50bc-ef7e-4b9f-9739-0d2af6b84a87,Transport,Uber Outstation,Wallet,Goa,Web,192.168.1.125,19.076,72.8777
4f9c8763-d1f5-4fcb-92a3-1f82ae0cf185,Shopping,Amazon,Wallet,Mumbai,Android,192.168.1.247,19.076,72.8777
647abb47-34c8-43e1-a8a5-f8d207d533ab,Business Services,WeWork Office Space,Wallet,Mumbai,Android,192.168.1.203,19.076,72.8777
6fc3c75d-1540-4a5e-b5a4-d2eb701f3dbc,Groceries,BigBasket,Wallet,Mumbai,iOS,192.168.1.55,19.076,72.8777
6779f1b2-15e7-4c79-bc11-5c77e5fda7f1,Food & Dining,Zomato,Wallet,Mumbai,Web,192.168.1.158,19.076,72.8777
eac71888-60bf-4083-9a30-864a7cc87bdd,Business Revenue,Merchant POS Settlement,Debit Card,Mumbai,iOS,192.168.1.132,19.076,72.8777
