transaction_id,wallet_id,entry_type,amount,balance_after,created_at
52f0545d-b25c-4a50-a111-42a1cc472269,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,699,154712.9,2025-11-10T16:48:16.146Z
52f0545d-b25c-4a50-a111-42a1cc472269,8f5bd58f-2868-4aff-b5da-41454b5bb662,credit,699,2796,2025-11-10T16:48:16.146Z
f6865c33-ba7c-41cf-b723-431c50b591e7,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,3552,151160.9,2025-11-10T16:48:16.146Z
f6865c33-ba7c-41cf-b723-431c50b591e7,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,3552,100038,2025-11-10T16:48:16.146Z
423da42e-2a93-41f7-84d8-e43774bcd746,2e25c793-17ff-4230-b58d-17dfcc222464,credit,5430,950337,2025-11-10T16:48:16.146Z
4b74af0f-33d1-4c69-ad9f-a9c4b54a079f,2e25c793-17ff-4230-b58d-17dfcc222464,debit,459,949878,2025-11-10T16:48:16.146Z
4b74af0f-33d1-4c69-ad9f-a9c4b54a079f,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,459,21587,2025-11-10T16:48:16.146Z
41ac590a-6daa-4d5f-9db2-836840c3c65a,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,282,56418.799999999996,2025-11-10T16:48:16.146Z
41ac590a-6daa-4d5f-9db2-836840c3c65a,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,282,27566,2025-11-10T16:48:16.146Z
20210746-5a33-4811-b6d9-5d790d2f26ff,4c9659e2-39a0-491a-9392-94dfda2a7ad5,credit,18823,90423.45,2025-11-10T16:48:16.146Z
94406e71-2c23-417a-a860-f77cbc8395c3,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,343,90080.45,2025-11-10T16:48:16.146Z
94406e71-2c23-417a-a860-f77cbc8395c3,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,343,9975,2025-11-10T16:48:16.146Z
91207b46-ab52-45d1-90c8-4962963c6323,2e25c793-17ff-4230-b58d-17dfcc222464,credit,16645,966523,2025-11-11T16:48:16.146Z
9cd2f923-60c5-4eb0-b9d9-1c6191bc71ae,2e25c793-17ff-4230-b58d-17dfcc222464,credit,10566,977089,2025-11-11T16:48:16.146Z
ec7a70be-1ba6-4a5f-babb-8b8d6c9c6ad1,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,211,56207.799999999996,2025-11-11T16:48:16.146Z
ec7a70be-1ba6-4a5f-babb-8b8d6c9c6ad1,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,211,46979.4,2025-11-11T16:48:16.146Z
2a6713ca-412d-4160-b7f6-fdff99f4b844,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,270,46709.4,2025-11-11T16:48:16.146Z
2a6713ca-412d-4160-b7f6-fdff99f4b844,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,270,21857,2025-11-11T16:48:16.146Z
022690d2-a274-4684-b9cb-211a8aa584b8,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,138,89942.45,2025-11-11T16:48:16.146Z
022690d2-a274-4684-b9cb-211a8aa584b8,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,138,21995,2025-11-11T16:48:16.146Z
e27a8cc7-c87b-452c-ad8b-c6530a60c9bd,2e25c793-17ff-4230-b58d-17dfcc222464,credit,13302,990391,2025-11-12T16:48:16.146Z
1293fa13-47d4-4aba-b9b4-fa4878a8a168,2e25c793-17ff-4230-b58d-17dfcc222464,credit,11196,1001587,2025-11-12T16:48:16.146Z
3dd32b55-ac99-45a7-9bf5-acc4f3cfac44,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,404,55803.799999999996,2025-11-12T16:48:16.146Z
3dd32b55-ac99-45a7-9bf5-acc4f3cfac44,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,404,27970,2025-11-12T16:48:16.146Z
322c1fe8-7f18-4d1f-9802-cb567cce5314,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,198,46511.4,2025-11-12T16:48:16.146Z
322c1fe8-7f18-4d1f-9802-cb567cce5314,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,198,56001.799999999996,2025-11-12T16:48:16.146Z
ec750d04-df4b-41c2-8d18-c4b77ec735d5,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,8000,81942.45,2025-11-12T16:48:16.146Z
ec750d04-df4b-41c2-8d18-c4b77ec735d5,a56c78df-bd12-4093-8857-edaaef0c6ac6,credit,8000,24000,2025-11-12T16:48:16.146Z
9801d516-9747-4067-8c51-1be315f042c1,2e25c793-17ff-4230-b58d-17dfcc222464,credit,13740,1015327,2025-11-13T16:48:16.146Z
b8e05ccb-52d5-4706-b1b0-1990aa1a1f3e,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,302,81640.45,2025-11-13T16:48:16.146Z
b8e05ccb-52d5-4706-b1b0-1990aa1a1f3e,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,302,10277,2025-11-13T16:48:16.146Z
68be2708-9caf-4dca-824f-c5a29f694063,2e25c793-17ff-4230-b58d-17dfcc222464,credit,10476,1025803,2025-11-14T16:48:16.146Z
0aca2013-25b5-482e-b2a5-2d0dadf756c8,2e25c793-17ff-4230-b58d-17dfcc222464,debit,2847,1022956,2025-11-14T16:48:16.146Z
0aca2013-25b5-482e-b2a5-2d0dadf756c8,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,2847,102885,2025-11-14T16:48:16.146Z
35953ece-edd4-4248-a30c-e765a211e642,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,8680,327244.05,2025-11-14T16:48:16.146Z
35953ece-edd4-4248-a30c-e765a211e642,4778cfd7-bd59-44d1-88ad-ffa43d403800,credit,8680,19932,2025-11-14T16:48:16.146Z
2bb1104b-4e98-4583-a9f7-f4f26999a43a,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,213,55788.799999999996,2025-11-14T16:48:16.146Z
2bb1104b-4e98-4583-a9f7-f4f26999a43a,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,213,46724.4,2025-11-14T16:48:16.146Z
97a9f387-9d53-4a0a-9024-c924db98e3d1,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,343,46381.4,2025-11-14T16:48:16.146Z
97a9f387-9d53-4a0a-9024-c924db98e3d1,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,343,28313,2025-11-14T16:48:16.146Z
559f9add-3967-4800-af57-e14f1567606f,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,17.15,46398.55,2025-11-14T16:48:16.146Z
45f4e10a-0f18-44e0-8cec-99c26c155bb5,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,333,81307.45,2025-11-14T16:48:16.146Z
45f4e10a-0f18-44e0-8cec-99c26c155bb5,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,333,28646,2025-11-14T16:48:16.146Z
3935e0c8-29da-4ac0-825c-2cfccb35d9c8,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,2710,148450.9,2025-11-15T16:48:16.146Z
3935e0c8-29da-4ac0-825c-2cfccb35d9c8,8fecc2ac-282e-4044-a1dd-0ef257c60926,credit,2710,51628,2025-11-15T16:48:16.146Z
874ecd3f-ed20-454b-b674-49a9e78b4dce,2e25c793-17ff-4230-b58d-17dfcc222464,credit,8978,1031934,2025-11-15T16:48:16.146Z
8e1cf286-5963-4c54-9d28-2521b83a969a,2e25c793-17ff-4230-b58d-17dfcc222464,credit,7790,1039724,2025-11-15T16:48:16.146Z
81d7cc49-9350-4d38-88f1-9cd5ef2611eb,2e25c793-17ff-4230-b58d-17dfcc222464,credit,12912,1052636,2025-11-15T16:48:16.146Z
cb57e52d-f845-432b-840f-6172f448f092,2e25c793-17ff-4230-b58d-17dfcc222464,debit,42861,1009775,2025-11-15T16:48:16.146Z
cb57e52d-f845-432b-840f-6172f448f092,78d754c3-7421-45c6-af19-62af10c7d7a7,credit,42861,432086,2025-11-15T16:48:16.146Z
9ce2d46f-52de-464c-9c82-b1176beb2ad7,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,1720,325524.05,2025-11-15T16:48:16.146Z
9ce2d46f-52de-464c-9c82-b1176beb2ad7,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,1720,11997,2025-11-15T16:48:16.146Z
9b6738e2-5e39-4c7e-853d-a8eb18b369e2,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,187,55601.799999999996,2025-11-15T16:48:16.146Z
9b6738e2-5e39-4c7e-853d-a8eb18b369e2,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,187,28833,2025-11-15T16:48:16.146Z
b0724429-2057-424c-bd86-9b0d4133d8b5,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,238,46160.55,2025-11-15T16:48:16.146Z
b0724429-2057-424c-bd86-9b0d4133d8b5,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,238,29071,2025-11-15T16:48:16.146Z
ccedccf8-ddae-4966-aa59-9cd3ba111c55,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,1526,79781.45,2025-11-15T16:48:16.146Z
ccedccf8-ddae-4966-aa59-9cd3ba111c55,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,1526,104411,2025-11-15T16:48:16.146Z
62b26fc3-84a3-4d38-9273-077505353837,2e25c793-17ff-4230-b58d-17dfcc222464,credit,5000,1014775,2025-11-16T16:48:16.146Z
441e7bf2-6050-49db-81bc-80befffe7ae5,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,5000,60601.799999999996,2025-11-16T16:48:16.146Z
eebd57bb-a1a3-4685-ad3f-076e1505e797,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,185,60416.799999999996,2025-11-16T16:48:16.146Z
eebd57bb-a1a3-4685-ad3f-076e1505e797,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,185,29256,2025-11-16T16:48:16.146Z
cab147ac-72de-48f7-8f07-630c28b3c265,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,4000,50160.55,2025-11-16T16:48:16.146Z
8408f6f9-db94-4ce9-bb14-2c0863050bde,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,186,49974.55,2025-11-16T16:48:16.146Z
8408f6f9-db94-4ce9-bb14-2c0863050bde,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,186,29442,2025-11-16T16:48:16.146Z
1af560ec-8079-49fa-8fd2-7cc2f28fe8d5,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,291,79490.45,2025-11-16T16:48:16.146Z
1af560ec-8079-49fa-8fd2-7cc2f28fe8d5,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,291,12288,2025-11-16T16:48:16.146Z
a1fe5879-96dc-4e25-a050-4f322bb62010,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,3787,144663.9,2025-11-17T16:48:16.146Z
a1fe5879-96dc-4e25-a050-4f322bb62010,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,3787,108198,2025-11-17T16:48:16.146Z
7fe4044e-fc5e-48df-a373-748c7c1aaf46,2e25c793-17ff-4230-b58d-17dfcc222464,credit,14430,1029205,2025-11-17T16:48:16.146Z
e003e0c7-c451-4f89-9088-cddba6097ac7,2e25c793-17ff-4230-b58d-17dfcc222464,credit,6715,1035920,2025-11-17T16:48:16.146Z
86c2f8f4-805c-4ebe-a7cf-c5054a114a08,2e25c793-17ff-4230-b58d-17dfcc222464,credit,13868,1049788,2025-11-17T16:48:16.146Z
ab8a8c9f-6540-4fc9-9bdf-37d0f5e0996f,2e25c793-17ff-4230-b58d-17dfcc222464,debit,609,1049179,2025-11-17T16:48:16.146Z
ab8a8c9f-6540-4fc9-9bdf-37d0f5e0996f,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,609,22604,2025-11-17T16:48:16.146Z
ff1d0309-a829-40b5-94d3-51bf70078cf9,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,442,325082.05,2025-11-17T16:48:16.146Z
ff1d0309-a829-40b5-94d3-51bf70078cf9,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,442,12730,2025-11-17T16:48:16.146Z
409f42f6-0475-419d-a744-810df1458c51,4c9659e2-39a0-491a-9392-94dfda2a7ad5,credit,35491,114981.45,2025-11-17T16:48:16.146Z
4d802815-281b-442e-b313-ae7d522a13a6,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,388,114593.45,2025-11-17T16:48:16.146Z
4d802815-281b-442e-b313-ae7d522a13a6,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,388,29830,2025-11-17T16:48:16.146Z
1009d2e2-6a01-4376-8495-44b8a11039c7,2e25c793-17ff-4230-b58d-17dfcc222464,credit,9499,1058678,2025-11-18T16:48:16.146Z
a6718114-ceb0-471e-8fc5-4e9d38a7a62f,2e25c793-17ff-4230-b58d-17dfcc222464,debit,3317,1055361,2025-11-18T16:48:16.146Z
a6718114-ceb0-471e-8fc5-4e9d38a7a62f,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,3317,111515,2025-11-18T16:48:16.146Z
c424004d-86df-4311-8f03-fe63a5a65926,2e25c793-17ff-4230-b58d-17dfcc222464,credit,10913,1066274,2025-11-19T16:48:16.146Z
3c657892-ec47-4a8b-89cb-313071b59802,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,379,144284.9,2025-11-20T16:48:16.146Z
3c657892-ec47-4a8b-89cb-313071b59802,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,379,30209,2025-11-20T16:48:16.146Z
e8c435cd-b0e8-49be-89f1-eb812f6a9ddf,2e25c793-17ff-4230-b58d-17dfcc222464,credit,11677,1077951,2025-11-20T16:48:16.146Z
6a21026a-2f03-4738-b26f-8610288adb22,2e25c793-17ff-4230-b58d-17dfcc222464,debit,511,1077440,2025-11-20T16:48:16.146Z
6a21026a-2f03-4738-b26f-8610288adb22,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,511,13241,2025-11-20T16:48:16.146Z
f1a3984e-4392-4fac-853b-4bac04dd1cb3,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,2401,141883.9,2025-11-21T16:48:16.146Z
f1a3984e-4392-4fac-853b-4bac04dd1cb3,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,2401,113916,2025-11-21T16:48:16.146Z
0b6bb714-959c-4792-b710-43d729afa674,4f64b206-7b74-44ce-b39f-89049ebd4e3f,credit,120.05,142003.94999999998,2025-11-21T16:48:16.146Z
898e86e3-8df7-4584-b96f-c8d4564a471a,2e25c793-17ff-4230-b58d-17dfcc222464,credit,4975,1082415,2025-11-21T16:48:16.146Z
dbc1a2b2-d852-4d54-bed4-73212952f6c1,2e25c793-17ff-4230-b58d-17dfcc222464,debit,7656,1074759,2025-11-21T16:48:16.146Z
dbc1a2b2-d852-4d54-bed4-73212952f6c1,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,7656,121572,2025-11-21T16:48:16.146Z
2719f131-7436-4731-b373-43d95cb09cef,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,1622,323460.05,2025-11-21T16:48:16.146Z
2719f131-7436-4731-b373-43d95cb09cef,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,1622,14863,2025-11-21T16:48:16.146Z
c92f74a9-103e-43b2-a0da-316ac26e3a1b,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,2320,139683.94999999998,2025-11-22T16:48:16.146Z
c92f74a9-103e-43b2-a0da-316ac26e3a1b,8fecc2ac-282e-4044-a1dd-0ef257c60926,credit,2320,53948,2025-11-22T16:48:16.146Z
5dfaaef6-41c9-4f81-8569-1589283e2bb2,2e25c793-17ff-4230-b58d-17dfcc222464,credit,14931,1089690,2025-11-22T16:48:16.146Z
55eefd38-c703-45dd-8b20-91556b7d8040,2e25c793-17ff-4230-b58d-17dfcc222464,debit,802,1088888,2025-11-22T16:48:16.146Z
55eefd38-c703-45dd-8b20-91556b7d8040,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,802,23406,2025-11-22T16:48:16.146Z
bdb09dab-d60e-4856-8e6e-1c216d653962,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,1539,321921.05,2025-11-22T16:48:16.146Z
bdb09dab-d60e-4856-8e6e-1c216d653962,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,1539,16402,2025-11-22T16:48:16.146Z
12a69af7-0221-43b4-8e5a-28a2e4cbd552,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,405,60011.799999999996,2025-11-22T16:48:16.146Z
12a69af7-0221-43b4-8e5a-28a2e4cbd552,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,405,30614,2025-11-22T16:48:16.146Z
6013cd19-63ed-4bd8-827d-fb866adbb6ce,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,180,49794.55,2025-11-22T16:48:16.146Z
6013cd19-63ed-4bd8-827d-fb866adbb6ce,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,180,60191.799999999996,2025-11-22T16:48:16.146Z
7ef98731-a63c-4477-8cd9-f1dceda9666b,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,343,114250.45,2025-11-22T16:48:16.146Z
7ef98731-a63c-4477-8cd9-f1dceda9666b,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,343,30957,2025-11-22T16:48:16.146Z
86175f12-fab2-449b-bb25-6e414f25bbad,2e25c793-17ff-4230-b58d-17dfcc222464,credit,15259,1104147,2025-11-23T16:48:16.146Z
e12b9469-6443-45ac-8c6c-ac0c97a7f794,2e25c793-17ff-4230-b58d-17dfcc222464,debit,581,1103566,2025-11-23T16:48:16.146Z
e12b9469-6443-45ac-8c6c-ac0c97a7f794,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,581,23987,2025-11-23T16:48:16.146Z
f59f2943-c4ce-4c79-9a7d-3e5d3492557c,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,515,321406.05,2025-11-23T16:48:16.146Z
f59f2943-c4ce-4c79-9a7d-3e5d3492557c,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,515,24502,2025-11-23T16:48:16.146Z
06bdc718-b0aa-42d6-9933-597786df6772,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,5000,65191.799999999996,2025-11-23T16:48:16.146Z
1867187a-3b39-4938-9786-c481207a5c12,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,150,65041.799999999996,2025-11-23T16:48:16.146Z
1867187a-3b39-4938-9786-c481207a5c12,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,150,49944.55,2025-11-23T16:48:16.146Z
ee5f2518-3ffc-425e-9184-c6712e3c72ca,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,4000,53944.55,2025-11-23T16:48:16.146Z
41f3e909-9769-44de-9fbe-1eeabfc3ff38,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,136,114114.45,2025-11-23T16:48:16.146Z
41f3e909-9769-44de-9fbe-1eeabfc3ff38,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,136,24638,2025-11-23T16:48:16.146Z
e6f1c994-0001-4f94-9bda-668b29bea68d,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,359,139324.94999999998,2025-11-24T16:48:16.146Z
e6f1c994-0001-4f94-9bda-668b29bea68d,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,359,31316,2025-11-24T16:48:16.146Z
3a55b65a-f6ae-4230-8797-0f89069bbc94,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,708,320698.05,2025-11-24T16:48:16.146Z
3a55b65a-f6ae-4230-8797-0f89069bbc94,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,708,17110,2025-11-24T16:48:16.146Z
5144a841-c315-4ba2-a274-bb5a0f9d6b19,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,199,64842.799999999996,2025-11-24T16:48:16.146Z
5144a841-c315-4ba2-a274-bb5a0f9d6b19,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,199,31515,2025-11-24T16:48:16.146Z
94a38aba-7219-4de6-9b0d-7f1c2efa023e,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,343,113771.45,2025-11-24T16:48:16.146Z
94a38aba-7219-4de6-9b0d-7f1c2efa023e,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,343,31858,2025-11-24T16:48:16.146Z
a0574a69-e68f-44d4-9e64-9ff634719407,2e25c793-17ff-4230-b58d-17dfcc222464,credit,15500,1119066,2025-11-25T16:48:16.146Z
1b3f77b0-88be-4219-adc4-046fa2528d1c,2e25c793-17ff-4230-b58d-17dfcc222464,credit,5462,1124528,2025-11-25T16:48:16.146Z
b4719621-eeca-4fb8-a123-d34242acf5b2,2e25c793-17ff-4230-b58d-17dfcc222464,debit,64031,1060497,2025-11-25T16:48:16.146Z
b4719621-eeca-4fb8-a123-d34242acf5b2,78d754c3-7421-45c6-af19-62af10c7d7a7,credit,64031,496117,2025-11-25T16:48:16.146Z
73a2749b-a005-43bf-86d8-60f3e25dec42,2e25c793-17ff-4230-b58d-17dfcc222464,debit,1217,1059280,2025-11-25T16:48:16.146Z
73a2749b-a005-43bf-86d8-60f3e25dec42,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,1217,122789,2025-11-25T16:48:16.146Z
fe311074-6c07-4e5f-8e16-e037760fefe4,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,174,53770.55,2025-11-25T16:48:16.146Z
fe311074-6c07-4e5f-8e16-e037760fefe4,77f216ae-66bd-4d6b-9dcf-ac7ac8c779cc,credit,174,24812,2025-11-25T16:48:16.146Z
5b80957d-dc8d-431d-9cdd-2d37e9f382e9,4c9659e2-39a0-491a-9392-94dfda2a7ad5,credit,17530,131301.45,2025-11-25T16:48:16.146Z
bd5d7cb3-3773-4701-af34-a8b4cecc5e44,2e25c793-17ff-4230-b58d-17dfcc222464,credit,10596,1069876,2025-11-26T16:48:16.146Z
2317bfab-ca4e-4422-833b-6e63da4eca65,2e25c793-17ff-4230-b58d-17dfcc222464,credit,9239,1079115,2025-11-26T16:48:16.146Z
0dceade4-abd2-4c5b-b9e7-8aea7a3e488c,2e25c793-17ff-4230-b58d-17dfcc222464,credit,8217,1087332,2025-11-26T16:48:16.146Z
49b88ba1-54e9-4159-a8ee-76b42ba51901,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,156,64686.799999999996,2025-11-26T16:48:16.146Z
49b88ba1-54e9-4159-a8ee-76b42ba51901,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,156,32014,2025-11-26T16:48:16.146Z
4fe529df-6822-4ab9-b639-4d1b3f490255,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,251,53519.55,2025-11-26T16:48:16.146Z
4fe529df-6822-4ab9-b639-4d1b3f490255,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,251,32265,2025-11-26T16:48:16.146Z
bb52d036-0aa6-4352-845c-af02daa64efc,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,314,130987.45000000001,2025-11-26T16:48:16.146Z
bb52d036-0aa6-4352-845c-af02daa64efc,8c25909a-227f-4d95-86a1-9033ec6e34a4,credit,314,17424,2025-11-26T16:48:16.146Z
92e15101-1294-44fd-aaf0-d87f3e66a8a2,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,3719,135605.94999999998,2025-11-27T16:48:16.146Z
92e15101-1294-44fd-aaf0-d87f3e66a8a2,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,3719,126508,2025-11-27T16:48:16.146Z
c6d06a05-422a-4961-9411-3e43f22819f7,2e25c793-17ff-4230-b58d-17dfcc222464,credit,15842,1103174,2025-11-27T16:48:16.146Z
2d8b0cc5-5546-47ac-ba0f-3f8bf2c44e1a,2e25c793-17ff-4230-b58d-17dfcc222464,credit,15499,1118673,2025-11-27T16:48:16.146Z
b33e7385-f01d-445b-8ebb-42779ac9cdb0,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,2989,132616.94999999998,2025-11-28T16:48:16.146Z
b33e7385-f01d-445b-8ebb-42779ac9cdb0,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,2989,129497,2025-11-28T16:48:16.146Z
6cdc92d3-de0f-4fdc-8abf-99809e94257b,2e25c793-17ff-4230-b58d-17dfcc222464,debit,6489,1112184,2025-11-28T16:48:16.146Z
6cdc92d3-de0f-4fdc-8abf-99809e94257b,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,6489,135986,2025-11-28T16:48:16.146Z
bb52dd36-1914-4bdd-a500-ef6a6434eb47,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,169,64517.799999999996,2025-11-28T16:48:16.146Z
bb52dd36-1914-4bdd-a500-ef6a6434eb47,cc817b0a-5cde-4437-9047-eb0a6c1b8735,credit,169,53688.55,2025-11-28T16:48:16.146Z
065faab0-49bc-47a3-8c2e-6e3a9334fef6,4c9659e2-39a0-491a-9392-94dfda2a7ad5,debit,1623,129364.45000000001,2025-11-28T16:48:16.146Z
065faab0-49bc-47a3-8c2e-6e3a9334fef6,8fecc2ac-282e-4044-a1dd-0ef257c60926,credit,1623,55571,2025-11-28T16:48:16.146Z
f5593eaf-80fc-46be-bd1e-266f1985a02b,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,2745,129871.94999999998,2025-11-29T16:48:16.146Z
f5593eaf-80fc-46be-bd1e-266f1985a02b,8fecc2ac-282e-4044-a1dd-0ef257c60926,credit,2745,58316,2025-11-29T16:48:16.146Z
50cf7fc6-177e-47c9-b32a-bc72a9843c61,4f64b206-7b74-44ce-b39f-89049ebd4e3f,debit,3412,126459.94999999998,2025-11-29T16:48:16.146Z
50cf7fc6-177e-47c9-b32a-bc72a9843c61,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,3412,139398,2025-11-29T16:48:16.146Z
1f761c66-00fe-4b91-8591-97c07b6b1e7d,dfffab37-7984-45e6-bfd9-bcb0617b8a82,debit,1011,63506.799999999996,2025-11-29T16:48:16.146Z
1f761c66-00fe-4b91-8591-97c07b6b1e7d,68e8cdc4-a89c-4489-9d80-d6345ef95f59,credit,1011,140409,2025-11-29T16:48:16.146Z
cdcd4128-ca23-463a-85ab-8b948bbf66e7,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,50.55,63557.35,2025-11-29T16:48:16.146Z
412336df-83ce-4e78-b7ae-8a372324e161,cc817b0a-5cde-4437-9047-eb0a6c1b8735,debit,152,53536.55,2025-11-29T16:48:16.146Z
412336df-83ce-4e78-b7ae-8a372324e161,99326bcd-2ed0-4319-b6a7-a9d1ac39f1b2,credit,152,32417,2025-11-29T16:48:16.146Z
0242c19a-f7ce-4d45-9460-c636521d0dcc,2e25c793-17ff-4230-b58d-17dfcc222464,credit,12148,1124332,2025-11-30T16:48:16.146Z
84240247-ae49-43ff-bdb8-1721bfc77b6d,d53314e5-d645-464a-99cf-45ed1a35e9fd,debit,14822,305876.05,2025-11-30T16:48:16.146Z
84240247-ae49-43ff-bdb8-1721bfc77b6d,4778cfd7-bd59-44d1-88ad-ffa43d403800,credit,14822,34754,2025-11-30T16:48:16.146Z
5271031c-5f87-4951-b7c4-96df1e9fe12c,dfffab37-7984-45e6-bfd9-bcb0617b8a82,credit,5000,68557.35,2025-11-30T16:48:16.146Z
